latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,ingestion_timestamp
37.31368,-93.10355,321.28,0.51,0.49,2026-04-07,737,N,VIIRS,n,2.0NRT,278.58,3.74,N,2026-04-07 18:58:53.047434
37.31777,-93.10295,298.78,0.51,0.49,2026-04-07,737,N,VIIRS,n,2.0NRT,277.19,0.62,N,2026-04-07 18:58:53.047434
37.32289,-96.62908,301.26,0.4,0.6,2026-04-07,737,N,VIIRS,n,2.0NRT,269.44,0.58,N,2026-04-07 18:58:53.047434
37.34791,-96.6068,296.56,0.4,0.6,2026-04-07,737,N,VIIRS,n,2.0NRT,271.76,0.73,N,2026-04-07 18:58:53.047434
37.34963,-96.60753,295.69,0.4,0.6,2026-04-07,737,N,VIIRS,n,2.0NRT,271.53,0.59,N,2026-04-07 18:58:53.047434
37.35217,-96.37629,297.94,0.38,0.59,2026-04-07,737,N,VIIRS,n,2.0NRT,276.18,0.65,N,2026-04-07 18:58:53.047434
37.35254,-96.37742,298.18,0.38,0.59,2026-04-07,737,N,VIIRS,n,2.0NRT,276.21,1.32,N,2026-04-07 18:58:53.047434
37.38387,-92.12986,298.51,0.45,0.47,2026-04-07,737,N,VIIRS,n,2.0NRT,275.91,1.04,N,2026-04-07 18:58:53.047434
37.38394,-96.44947,299.6,0.39,0.59,2026-04-07,737,N,VIIRS,n,2.0NRT,276.66,0.58,N,2026-04-07 18:58:53.047434
37.3842,-96.45411,303.41,0.39,0.59,2026-04-07,737,N,VIIRS,n,2.0NRT,276.77,0.58,N,2026-04-07 18:58:53.047434
37.39735,-96.7984,306.74,0.41,0.6,2026-04-07,737,N,VIIRS,n,2.0NRT,265.72,1.68,N,2026-04-07 18:58:53.047434
37.40504,-96.94582,301.91,0.41,0.61,2026-04-07,737,N,VIIRS,n,2.0NRT,266.34,0.81,N,2026-04-07 18:58:53.047434
37.41964,-96.4911,301.33,0.39,0.59,2026-04-07,737,N,VIIRS,n,2.0NRT,275.67,0.7,N,2026-04-07 18:58:53.047434
37.42244,-96.5398,319.4,0.39,0.6,2026-04-07,737,N,VIIRS,n,2.0NRT,277.16,1.95,N,2026-04-07 18:58:53.047434
37.4227,-96.54441,296.18,0.39,0.6,2026-04-07,737,N,VIIRS,n,2.0NRT,276.11,1.71,N,2026-04-07 18:58:53.047434
37.45551,-96.72677,295.08,0.4,0.6,2026-04-07,737,N,VIIRS,n,2.0NRT,268.9,0.61,N,2026-04-07 18:58:53.047434
37.45958,-96.52323,306.14,0.39,0.6,2026-04-07,737,N,VIIRS,n,2.0NRT,276.92,1.05,N,2026-04-07 18:58:53.047434
37.46046,-96.52251,302.73,0.39,0.59,2026-04-07,737,N,VIIRS,n,2.0NRT,277.07,0.8,N,2026-04-07 18:58:53.047434
37.53949,-96.65424,298.31,0.4,0.6,2026-04-07,737,N,VIIRS,n,2.0NRT,275.31,0.61,N,2026-04-07 18:58:53.047434
37.57338,-96.59428,299.79,0.4,0.6,2026-04-07,737,N,VIIRS,n,2.0NRT,276.92,4.42,N,2026-04-07 18:58:53.047434
37.57535,-96.59495,367.0,0.4,0.6,2026-04-07,737,N,VIIRS,h,2.0NRT,278.92,5.45,N,2026-04-07 18:58:53.047434
37.57563,-96.59957,316.99,0.4,0.6,2026-04-07,737,N,VIIRS,n,2.0NRT,276.75,5.45,N,2026-04-07 18:58:53.047434
37.57896,-96.59387,347.0,0.4,0.6,2026-04-07,737,N,VIIRS,n,2.0NRT,279.53,4.42,N,2026-04-07 18:58:53.047434
37.5792,-96.59851,367.0,0.4,0.6,2026-04-07,737,N,VIIRS,h,2.0NRT,280.83,13.01,N,2026-04-07 18:58:53.047434
37.58809,-85.55337,299.68,0.39,0.36,2026-04-07,737,N,VIIRS,n,2.0NRT,277.8,0.4,N,2026-04-07 18:58:53.047434
37.59239,-85.20239,295.39,0.39,0.36,2026-04-07,737,N,VIIRS,n,2.0NRT,273.72,0.5,N,2026-04-07 18:58:53.047434
37.59678,-96.82818,307.28,0.41,0.61,2026-04-07,737,N,VIIRS,n,2.0NRT,275.75,0.82,N,2026-04-07 18:58:53.047434
37.60243,-96.82772,303.53,0.41,0.61,2026-04-07,737,N,VIIRS,n,2.0NRT,275.74,0.82,N,2026-04-07 18:58:53.047434
37.60783,-96.82244,305.89,0.41,0.61,2026-04-07,737,N,VIIRS,n,2.0NRT,275.63,1.41,N,2026-04-07 18:58:53.047434
37.60808,-96.82729,295.15,0.41,0.61,2026-04-07,737,N,VIIRS,n,2.0NRT,276.43,1.41,N,2026-04-07 18:58:53.047434
37.61348,-96.82203,335.52,0.41,0.61,2026-04-07,737,N,VIIRS,n,2.0NRT,277.91,1.41,N,2026-04-07 18:58:53.047434
37.61373,-96.82687,304.9,0.41,0.61,2026-04-07,737,N,VIIRS,n,2.0NRT,277.01,1.41,N,2026-04-07 18:58:53.047434
37.61938,-96.8265,349.71,0.41,0.61,2026-04-07,737,N,VIIRS,n,2.0NRT,279.38,4.36,N,2026-04-07 18:58:53.047434
37.64141,-96.71017,303.67,0.4,0.6,2026-04-07,737,N,VIIRS,n,2.0NRT,279.8,1.05,N,2026-04-07 18:58:53.047434
37.68783,-87.15297,302.35,0.42,0.38,2026-04-07,737,N,VIIRS,n,2.0NRT,277.48,1.0,N,2026-04-07 18:58:53.047434
37.71961,-96.63059,316.38,0.4,0.6,2026-04-07,737,N,VIIRS,n,2.0NRT,271.11,2.69,N,2026-04-07 18:58:53.047434
37.71986,-96.63528,317.08,0.4,0.6,2026-04-07,737,N,VIIRS,n,2.0NRT,270.96,3.18,N,2026-04-07 18:58:53.047434
37.73707,-94.87613,303.74,0.32,0.55,2026-04-07,737,N,VIIRS,n,2.0NRT,261.86,1.6,N,2026-04-07 18:58:53.047434
37.73733,-94.87988,319.03,0.32,0.55,2026-04-07,737,N,VIIRS,n,2.0NRT,264.86,2.14,N,2026-04-07 18:58:53.047434
37.75788,-96.9234,297.52,0.42,0.61,2026-04-07,737,N,VIIRS,n,2.0NRT,275.97,0.35,N,2026-04-07 18:58:53.047434
37.77631,-93.84968,296.69,0.56,0.52,2026-04-07,737,N,VIIRS,n,2.0NRT,277.61,1.07,N,2026-04-07 18:58:53.047434
37.79527,-96.87675,296.48,0.41,0.61,2026-04-07,737,N,VIIRS,n,2.0NRT,284.31,1.2,N,2026-04-07 18:58:53.047434
37.91578,-96.81054,334.86,0.41,0.61,2026-04-07,737,N,VIIRS,n,2.0NRT,269.31,5.18,N,2026-04-07 18:58:53.047434
37.91602,-96.81527,346.06,0.41,0.61,2026-04-07,737,N,VIIRS,n,2.0NRT,271.87,8.63,N,2026-04-07 18:58:53.047434
37.94334,-96.90479,304.2,0.42,0.61,2026-04-07,737,N,VIIRS,n,2.0NRT,270.82,1.01,N,2026-04-07 18:58:53.047434
37.94903,-96.90424,301.2,0.42,0.61,2026-04-07,737,N,VIIRS,n,2.0NRT,270.59,0.72,N,2026-04-07 18:58:53.047434
37.9765,-96.37933,296.38,0.39,0.59,2026-04-07,737,N,VIIRS,n,2.0NRT,273.77,0.42,N,2026-04-07 18:58:53.047434
38.22013,-96.62518,298.57,0.4,0.6,2026-04-07,737,N,VIIRS,n,2.0NRT,271.0,1.26,N,2026-04-07 18:58:53.047434
38.22038,-96.62998,320.57,0.4,0.6,2026-04-07,737,N,VIIRS,n,2.0NRT,272.88,1.26,N,2026-04-07 18:58:53.047434
38.37983,-96.812,296.33,0.41,0.61,2026-04-07,737,N,VIIRS,n,2.0NRT,275.41,0.47,N,2026-04-07 18:58:53.047434
38.40139,-96.52012,303.08,0.4,0.6,2026-04-07,737,N,VIIRS,n,2.0NRT,270.6,0.75,N,2026-04-07 18:58:53.047434
38.40365,-96.51798,299.86,0.4,0.6,2026-04-07,737,N,VIIRS,n,2.0NRT,270.8,1.1,N,2026-04-07 18:58:53.047434
38.43105,-96.55076,296.08,0.4,0.6,2026-04-07,737,N,VIIRS,n,2.0NRT,273.48,0.73,N,2026-04-07 18:58:53.047434
38.46408,-77.95911,330.3,0.38,0.43,2026-04-07,737,N,VIIRS,n,2.0NRT,277.76,2.92,N,2026-04-07 18:58:53.047434
38.57951,-85.41157,307.6,0.39,0.36,2026-04-07,737,N,VIIRS,n,2.0NRT,275.36,0.97,N,2026-04-07 18:58:53.047434
38.59686,-82.83224,312.26,0.39,0.36,2026-04-07,737,N,VIIRS,n,2.0NRT,285.09,1.59,N,2026-04-07 18:58:53.047434
38.62201,-83.67041,295.62,0.39,0.36,2026-04-07,737,N,VIIRS,n,2.0NRT,277.3,0.6,N,2026-04-07 18:58:53.047434
38.7186,-96.53637,306.77,0.4,0.6,2026-04-07,737,N,VIIRS,n,2.0NRT,274.29,1.06,N,2026-04-07 18:58:53.047434
38.72193,-96.53426,309.45,0.4,0.6,2026-04-07,737,N,VIIRS,n,2.0NRT,274.13,0.77,N,2026-04-07 18:58:53.047434
38.83527,-84.2397,328.26,0.38,0.36,2026-04-07,737,N,VIIRS,n,2.0NRT,281.63,2.92,N,2026-04-07 18:58:53.047434
38.86428,-78.82727,334.5,0.52,0.41,2026-04-07,737,N,VIIRS,n,2.0NRT,276.52,6.01,N,2026-04-07 18:58:53.047434
38.89442,-81.8942,327.07,0.41,0.37,2026-04-07,737,N,VIIRS,n,2.0NRT,275.22,2.71,N,2026-04-07 18:58:53.047434
39.33218,-81.36264,297.71,0.42,0.37,2026-04-07,737,N,VIIRS,n,2.0NRT,274.73,0.37,N,2026-04-07 18:58:53.047434
39.3691,-81.52626,302.16,0.41,0.37,2026-04-07,737,N,VIIRS,n,2.0NRT,275.59,0.71,N,2026-04-07 18:58:53.047434
39.47021,-84.38486,320.12,0.38,0.36,2026-04-07,737,N,VIIRS,n,2.0NRT,278.33,2.07,N,2026-04-07 18:58:53.047434
39.47295,-84.4026,310.62,0.38,0.36,2026-04-07,737,N,VIIRS,n,2.0NRT,281.23,2.0,N,2026-04-07 18:58:53.047434
39.48405,-84.38592,331.89,0.38,0.36,2026-04-07,737,N,VIIRS,n,2.0NRT,281.53,7.31,N,2026-04-07 18:58:53.047434
39.73324,-82.14664,299.04,0.4,0.37,2026-04-07,737,N,VIIRS,n,2.0NRT,268.82,0.5,N,2026-04-07 18:58:53.047434
39.83886,-83.11284,299.19,0.39,0.36,2026-04-07,737,N,VIIRS,n,2.0NRT,275.24,0.46,N,2026-04-07 18:58:53.047434
39.84176,-83.11362,298.02,0.39,0.36,2026-04-07,737,N,VIIRS,n,2.0NRT,274.99,0.67,N,2026-04-07 18:58:53.047434
39.87623,-86.48757,306.34,0.42,0.37,2026-04-07,737,N,VIIRS,n,2.0NRT,275.57,1.41,N,2026-04-07 18:58:53.047434
39.97409,-86.8391,301.59,0.43,0.38,2026-04-07,737,N,VIIRS,n,2.0NRT,273.97,0.7,N,2026-04-07 18:58:53.047434
39.97757,-86.83834,310.2,0.43,0.38,2026-04-07,737,N,VIIRS,n,2.0NRT,276.47,1.17,N,2026-04-07 18:58:53.047434
40.73307,-86.43507,305.84,0.42,0.38,2026-04-07,737,N,VIIRS,n,2.0NRT,274.05,1.15,N,2026-04-07 18:58:53.047434
26.73791,-97.63434,304.46,0.36,0.57,2026-04-07,739,N,VIIRS,n,2.0NRT,281.74,0.93,N,2026-04-07 18:58:53.047434
26.73822,-97.63801,299.94,0.36,0.57,2026-04-07,739,N,VIIRS,n,2.0NRT,281.63,0.93,N,2026-04-07 18:58:53.047434
26.74354,-97.63741,310.69,0.36,0.57,2026-04-07,739,N,VIIRS,n,2.0NRT,282.88,1.05,N,2026-04-07 18:58:53.047434
26.74386,-97.64108,310.18,0.36,0.57,2026-04-07,739,N,VIIRS,n,2.0NRT,282.58,1.05,N,2026-04-07 18:58:53.047434
27.81376,-97.4304,299.12,0.36,0.57,2026-04-07,739,N,VIIRS,n,2.0NRT,288.64,0.83,N,2026-04-07 18:58:53.047434
27.81695,-97.46744,298.55,0.36,0.57,2026-04-07,739,N,VIIRS,n,2.0NRT,287.86,0.52,N,2026-04-07 18:58:53.047434
27.82046,-97.50838,297.02,0.36,0.57,2026-04-07,739,N,VIIRS,n,2.0NRT,286.03,0.44,N,2026-04-07 18:58:53.047434
27.82069,-97.20604,299.63,0.35,0.56,2026-04-07,739,N,VIIRS,n,2.0NRT,287.78,0.76,N,2026-04-07 18:58:53.047434
27.82073,-97.2066,304.83,0.35,0.56,2026-04-07,739,N,VIIRS,n,2.0NRT,287.57,1.26,N,2026-04-07 18:58:53.047434
27.82101,-97.20961,314.54,0.35,0.56,2026-04-07,739,N,VIIRS,n,2.0NRT,288.21,0.76,N,2026-04-07 18:58:53.047434
27.82103,-97.21019,309.33,0.35,0.56,2026-04-07,739,N,VIIRS,n,2.0NRT,288.26,1.26,N,2026-04-07 18:58:53.047434
27.82479,-97.1917,302.73,0.35,0.56,2026-04-07,739,N,VIIRS,n,2.0NRT,287.97,0.55,N,2026-04-07 18:58:53.047434
27.82497,-97.19473,301.68,0.35,0.56,2026-04-07,739,N,VIIRS,n,2.0NRT,286.6,0.49,N,2026-04-07 18:58:53.047434
27.82508,-97.19525,297.64,0.35,0.56,2026-04-07,739,N,VIIRS,n,2.0NRT,286.28,0.55,N,2026-04-07 18:58:53.047434
27.82986,-97.49235,297.28,0.36,0.57,2026-04-07,739,N,VIIRS,n,2.0NRT,287.09,0.55,N,2026-04-07 18:58:53.047434
27.83274,-97.52577,300.53,0.36,0.58,2026-04-07,739,N,VIIRS,n,2.0NRT,289.78,0.58,N,2026-04-07 18:58:53.047434
27.88985,-97.27125,306.25,0.35,0.57,2026-04-07,739,N,VIIRS,n,2.0NRT,288.08,0.64,N,2026-04-07 18:58:53.047434
27.89017,-97.27488,297.66,0.35,0.57,2026-04-07,739,N,VIIRS,n,2.0NRT,286.03,0.64,N,2026-04-07 18:58:53.047434
27.90039,-97.27007,300.17,0.35,0.57,2026-04-07,739,N,VIIRS,n,2.0NRT,286.21,0.81,N,2026-04-07 18:58:53.047434
27.93022,-97.3232,296.07,0.35,0.57,2026-04-07,739,N,VIIRS,n,2.0NRT,286.04,0.49,N,2026-04-07 18:58:53.047434
28.05602,-97.44034,300.72,0.36,0.57,2026-04-07,739,N,VIIRS,n,2.0NRT,284.13,1.01,N,2026-04-07 18:58:53.047434
28.0579,-97.43925,310.61,0.36,0.57,2026-04-07,739,N,VIIRS,n,2.0NRT,284.42,1.01,N,2026-04-07 18:58:53.047434
28.18035,-99.87394,299.16,0.51,0.66,2026-04-07,739,N,VIIRS,n,2.0NRT,278.57,0.56,N,2026-04-07 18:58:53.047434
28.3978,-96.97857,296.05,0.34,0.56,2026-04-07,739,N,VIIRS,n,2.0NRT,281.55,0.46,N,2026-04-07 18:58:53.047434
28.51182,-96.7723,301.65,0.33,0.55,2026-04-07,739,N,VIIRS,n,2.0NRT,285.98,0.87,N,2026-04-07 18:58:53.047434
28.51398,-96.79642,300.89,0.33,0.55,2026-04-07,739,N,VIIRS,n,2.0NRT,286.1,0.9,N,2026-04-07 18:58:53.047434
28.62072,-97.43627,333.46,0.36,0.58,2026-04-07,739,N,VIIRS,n,2.0NRT,283.39,2.32,N,2026-04-07 18:58:53.047434
28.62102,-97.44003,314.03,0.36,0.58,2026-04-07,739,N,VIIRS,n,2.0NRT,281.86,2.32,N,2026-04-07 18:58:53.047434
28.62132,-97.44375,314.79,0.37,0.58,2026-04-07,739,N,VIIRS,n,2.0NRT,282.05,2.11,N,2026-04-07 18:58:53.047434
28.62608,-97.43567,304.22,0.36,0.58,2026-04-07,739,N,VIIRS,n,2.0NRT,281.66,0.86,N,2026-04-07 18:58:53.047434
29.06565,-95.75021,298.4,0.58,0.52,2026-04-07,739,N,VIIRS,n,2.0NRT,287.43,2.49,N,2026-04-07 18:58:53.047434
29.06816,-95.75164,305.12,0.58,0.52,2026-04-07,739,N,VIIRS,n,2.0NRT,290.12,3.02,N,2026-04-07 18:58:53.047434
29.11793,-97.39859,295.88,0.37,0.58,2026-04-07,739,N,VIIRS,n,2.0NRT,282.77,0.56,N,2026-04-07 18:58:53.047434
29.3383,-97.1114,297.53,0.35,0.57,2026-04-07,739,N,VIIRS,n,2.0NRT,278.1,0.73,N,2026-04-07 18:58:53.047434
29.3436,-97.11079,296.16,0.35,0.57,2026-04-07,739,N,VIIRS,n,2.0NRT,279.61,0.73,N,2026-04-07 18:58:53.047434
29.36808,-94.91232,302.75,0.52,0.5,2026-04-07,739,N,VIIRS,n,2.0NRT,290.49,1.67,N,2026-04-07 18:58:53.047434
29.3711,-94.89542,301.42,0.52,0.5,2026-04-07,739,N,VIIRS,n,2.0NRT,286.46,0.64,N,2026-04-07 18:58:53.047434
29.37378,-94.92261,306.0,0.52,0.5,2026-04-07,739,N,VIIRS,n,2.0NRT,291.93,1.72,N,2026-04-07 18:58:53.047434
29.3754,-94.93903,307.85,0.53,0.5,2026-04-07,739,N,VIIRS,n,2.0NRT,291.11,1.69,N,2026-04-07 18:58:53.047434
29.37647,-94.95,298.65,0.53,0.5,2026-04-07,739,N,VIIRS,n,2.0NRT,285.81,0.65,N,2026-04-07 18:58:53.047434
29.46736,-96.62309,296.92,0.33,0.55,2026-04-07,739,N,VIIRS,n,2.0NRT,279.24,0.58,N,2026-04-07 18:58:53.047434
29.47079,-96.6222,295.72,0.33,0.55,2026-04-07,739,N,VIIRS,n,2.0NRT,280.11,0.68,N,2026-04-07 18:58:53.047434
29.51313,-89.73096,315.1,0.43,0.38,2026-04-07,739,N,VIIRS,n,2.0NRT,286.29,0.63,N,2026-04-07 18:58:53.047434
29.59628,-89.89217,311.36,0.44,0.38,2026-04-07,739,N,VIIRS,n,2.0NRT,286.53,1.57,N,2026-04-07 18:58:53.047434
29.6004,-89.89606,298.88,0.44,0.38,2026-04-07,739,N,VIIRS,n,2.0NRT,286.57,0.77,N,2026-04-07 18:58:53.047434
29.60683,-89.89029,304.5,0.44,0.38,2026-04-07,739,N,VIIRS,n,2.0NRT,285.34,0.76,N,2026-04-07 18:58:53.047434
29.68333,-91.47547,295.8,0.51,0.41,2026-04-07,739,N,VIIRS,n,2.0NRT,284.93,1.06,N,2026-04-07 18:58:53.047434
29.68579,-91.47379,297.5,0.51,0.41,2026-04-07,739,N,VIIRS,n,2.0NRT,284.27,0.36,N,2026-04-07 18:58:53.047434
29.70511,-95.25269,296.47,0.55,0.51,2026-04-07,739,N,VIIRS,n,2.0NRT,285.61,0.73,N,2026-04-07 18:58:53.047434
29.72245,-95.23295,297.22,0.55,0.51,2026-04-07,739,N,VIIRS,n,2.0NRT,284.44,1.46,N,2026-04-07 18:58:53.047434
29.7262,-95.12222,300.16,0.54,0.51,2026-04-07,739,N,VIIRS,n,2.0NRT,288.13,2.24,N,2026-04-07 18:58:53.047434
29.7404,-94.99979,296.63,0.54,0.5,2026-04-07,739,N,VIIRS,n,2.0NRT,282.87,1.37,N,2026-04-07 18:58:53.047434
29.74088,-95.12614,296.8,0.54,0.51,2026-04-07,739,N,VIIRS,n,2.0NRT,283.36,0.76,N,2026-04-07 18:58:53.047434
29.74238,-95.12537,295.07,0.54,0.51,2026-04-07,739,N,VIIRS,n,2.0NRT,282.3,0.76,N,2026-04-07 18:58:53.047434
29.74274,-95.00017,299.01,0.53,0.5,2026-04-07,739,N,VIIRS,n,2.0NRT,283.69,1.37,N,2026-04-07 18:58:53.047434
29.74385,-95.01135,296.69,0.54,0.5,2026-04-07,739,N,VIIRS,n,2.0NRT,283.4,1.94,N,2026-04-07 18:58:53.047434
29.74441,-95.01697,295.95,0.54,0.51,2026-04-07,739,N,VIIRS,n,2.0NRT,283.92,0.84,N,2026-04-07 18:58:53.047434
29.74507,-94.99915,300.56,0.54,0.5,2026-04-07,739,N,VIIRS,n,2.0NRT,282.92,1.37,N,2026-04-07 18:58:53.047434
29.74662,-95.01599,296.54,0.54,0.51,2026-04-07,739,N,VIIRS,n,2.0NRT,282.65,1.77,N,2026-04-07 18:58:53.047434
29.74742,-94.99957,298.94,0.53,0.5,2026-04-07,739,N,VIIRS,n,2.0NRT,281.65,0.63,N,2026-04-07 18:58:53.047434
29.7541,-93.90402,329.68,0.46,0.47,2026-04-07,739,N,VIIRS,n,2.0NRT,277.51,13.35,N,2026-04-07 18:58:53.047434
29.75459,-93.90884,341.04,0.46,0.47,2026-04-07,739,N,VIIRS,n,2.0NRT,282.97,21.05,N,2026-04-07 18:58:53.047434
29.75602,-93.87936,304.76,0.46,0.47,2026-04-07,739,N,VIIRS,n,2.0NRT,277.78,1.14,N,2026-04-07 18:58:53.047434
29.75847,-93.90342,328.19,0.46,0.47,2026-04-07,739,N,VIIRS,n,2.0NRT,280.76,5.62,N,2026-04-07 18:58:53.047434
29.75896,-93.90824,339.58,0.46,0.47,2026-04-07,739,N,VIIRS,n,2.0NRT,281.61,8.35,N,2026-04-07 18:58:53.047434
29.75989,-93.87394,295.65,0.46,0.47,2026-04-07,739,N,VIIRS,n,2.0NRT,274.23,1.49,N,2026-04-07 18:58:53.047434
29.75995,-93.91789,315.74,0.46,0.47,2026-04-07,739,N,VIIRS,n,2.0NRT,273.63,2.33,N,2026-04-07 18:58:53.047434
29.76038,-93.87875,298.36,0.46,0.47,2026-04-07,739,N,VIIRS,n,2.0NRT,274.16,1.14,N,2026-04-07 18:58:53.047434
29.7885,-92.97662,299.57,0.41,0.45,2026-04-07,739,N,VIIRS,n,2.0NRT,277.62,0.54,N,2026-04-07 18:58:53.047434
29.79263,-92.97601,310.93,0.41,0.45,2026-04-07,739,N,VIIRS,n,2.0NRT,275.78,0.94,N,2026-04-07 18:58:53.047434
29.83608,-93.96626,304.79,0.47,0.47,2026-04-07,739,N,VIIRS,n,2.0NRT,274.11,0.92,N,2026-04-07 18:58:53.047434
29.98775,-90.44418,333.16,0.46,0.39,2026-04-07,739,N,VIIRS,n,2.0NRT,292.45,13.48,N,2026-04-07 18:58:53.047434
29.99428,-90.40875,304.22,0.46,0.39,2026-04-07,739,N,VIIRS,n,2.0NRT,287.03,1.05,N,2026-04-07 18:58:53.047434
29.99604,-90.39378,302.84,0.46,0.39,2026-04-07,739,N,VIIRS,n,2.0NRT,290.84,0.92,N,2026-04-07 18:58:53.047434
29.99666,-90.39856,302.33,0.46,0.39,2026-04-07,739,N,VIIRS,n,2.0NRT,290.14,0.92,N,2026-04-07 18:58:53.047434
30.00027,-90.39793,299.66,0.46,0.39,2026-04-07,739,N,VIIRS,n,2.0NRT,289.11,0.92,N,2026-04-07 18:58:53.047434
30.00089,-90.40272,305.84,0.46,0.39,2026-04-07,739,N,VIIRS,n,2.0NRT,292.22,2.21,N,2026-04-07 18:58:53.047434
30.00667,-96.89061,299.45,0.35,0.57,2026-04-07,739,N,VIIRS,n,2.0NRT,278.13,0.43,N,2026-04-07 18:58:53.047434
30.04101,-93.33562,300.36,0.43,0.46,2026-04-07,739,N,VIIRS,n,2.0NRT,282.6,0.69,N,2026-04-07 18:58:53.047434
30.04838,-93.751,295.26,0.46,0.47,2026-04-07,739,N,VIIRS,n,2.0NRT,276.1,0.95,N,2026-04-07 18:58:53.047434
30.04889,-93.75575,297.11,0.46,0.47,2026-04-07,739,N,VIIRS,n,2.0NRT,275.14,0.84,N,2026-04-07 18:58:53.047434
30.04947,-93.3344,299.43,0.43,0.46,2026-04-07,739,N,VIIRS,n,2.0NRT,281.73,1.18,N,2026-04-07 18:58:53.047434
30.04964,-93.75337,302.1,0.46,0.47,2026-04-07,739,N,VIIRS,n,2.0NRT,275.96,1.58,N,2026-04-07 18:58:53.047434
30.05392,-90.67113,304.89,0.47,0.4,2026-04-07,739,N,VIIRS,n,2.0NRT,282.85,0.96,N,2026-04-07 18:58:53.047434
30.06061,-90.66498,298.47,0.47,0.4,2026-04-07,739,N,VIIRS,n,2.0NRT,285.37,0.66,N,2026-04-07 18:58:53.047434
30.06336,-90.59942,300.49,0.47,0.4,2026-04-07,739,N,VIIRS,n,2.0NRT,290.24,1.62,N,2026-04-07 18:58:53.047434
30.06807,-94.07241,295.75,0.48,0.48,2026-04-07,739,N,VIIRS,n,2.0NRT,279.95,0.72,N,2026-04-07 18:58:53.047434
30.11317,-93.2959,296.51,0.43,0.46,2026-04-07,739,N,VIIRS,n,2.0NRT,280.3,0.46,N,2026-04-07 18:58:53.047434
30.1476,-93.33674,302.03,0.43,0.46,2026-04-07,739,N,VIIRS,n,2.0NRT,283.54,1.23,N,2026-04-07 18:58:53.047434
30.18055,-93.32278,298.52,0.43,0.46,2026-04-07,739,N,VIIRS,n,2.0NRT,284.85,1.15,N,2026-04-07 18:58:53.047434
30.18672,-90.98994,297.16,0.49,0.4,2026-04-07,739,N,VIIRS,n,2.0NRT,284.3,0.58,N,2026-04-07 18:58:53.047434
30.20043,-91.00854,295.73,0.49,0.4,2026-04-07,739,N,VIIRS,n,2.0NRT,284.95,0.72,N,2026-04-07 18:58:53.047434
30.3242,-91.23617,306.16,0.51,0.41,2026-04-07,739,N,VIIRS,n,2.0NRT,285.4,0.8,N,2026-04-07 18:58:53.047434
30.32484,-91.24145,297.51,0.51,0.41,2026-04-07,739,N,VIIRS,n,2.0NRT,285.18,0.8,N,2026-04-07 18:58:53.047434
30.32935,-91.27853,299.13,0.51,0.41,2026-04-07,739,N,VIIRS,n,2.0NRT,283.48,0.94,N,2026-04-07 18:58:53.047434
30.34123,-88.48393,302.0,0.4,0.37,2026-04-07,739,N,VIIRS,n,2.0NRT,289.7,1.16,N,2026-04-07 18:58:53.047434
30.34184,-88.48811,308.91,0.4,0.37,2026-04-07,739,N,VIIRS,n,2.0NRT,291.32,2.07,N,2026-04-07 18:58:53.047434
30.35905,-96.08649,303.58,0.63,0.54,2026-04-07,739,N,VIIRS,n,2.0NRT,277.86,1.51,N,2026-04-07 18:58:53.047434
30.36026,-96.08544,307.77,0.63,0.54,2026-04-07,739,N,VIIRS,n,2.0NRT,278.21,1.9,N,2026-04-07 18:58:53.047434
30.47625,-91.03774,303.94,0.5,0.41,2026-04-07,739,N,VIIRS,n,2.0NRT,281.86,1.16,N,2026-04-07 18:58:53.047434
30.47643,-91.03656,304.84,0.5,0.41,2026-04-07,739,N,VIIRS,n,2.0NRT,282.01,0.97,N,2026-04-07 18:58:53.047434
30.48271,-91.18069,300.74,0.5,0.41,2026-04-07,739,N,VIIRS,n,2.0NRT,290.32,2.28,N,2026-04-07 18:58:53.047434
30.55895,-91.21021,295.99,0.51,0.41,2026-04-07,739,N,VIIRS,n,2.0NRT,283.73,0.64,N,2026-04-07 18:58:53.047434
30.58243,-91.24432,303.98,0.51,0.41,2026-04-07,739,N,VIIRS,n,2.0NRT,280.92,0.83,N,2026-04-07 18:58:53.047434
30.74873,-92.25281,298.44,0.38,0.43,2026-04-07,739,N,VIIRS,n,2.0NRT,281.78,0.8,N,2026-04-07 18:58:53.047434
30.74918,-92.25683,306.1,0.38,0.43,2026-04-07,739,N,VIIRS,n,2.0NRT,280.96,1.16,N,2026-04-07 18:58:53.047434
30.78811,-88.05508,295.18,0.4,0.37,2026-04-07,739,N,VIIRS,n,2.0NRT,283.73,0.68,N,2026-04-07 18:58:53.047434
30.94003,-88.01482,345.03,0.4,0.37,2026-04-07,739,N,VIIRS,n,2.0NRT,287.37,5.76,N,2026-04-07 18:58:53.047434
30.94278,-88.01002,296.08,0.4,0.37,2026-04-07,739,N,VIIRS,n,2.0NRT,282.65,0.81,N,2026-04-07 18:58:53.047434
30.94613,-88.00936,313.58,0.4,0.37,2026-04-07,739,N,VIIRS,n,2.0NRT,283.33,0.81,N,2026-04-07 18:58:53.047434
31.0235,-100.98718,295.83,0.63,0.72,2026-04-07,739,N,VIIRS,n,2.0NRT,278.21,0.72,N,2026-04-07 18:58:53.047434
